"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Carbon","PA","Allentown","42","025",55.8282208588957,46.9131,50.6893,56.0597,,50.023,49.2413,48.9207,55.2855,,,57.6456310679612,,51.7644,58.4641,62.0517,59.4294,52.7519,,,45.2804,53.1204,54.3648,49.794,52.152,52.662,54.8551,62.4974,63.3722,57.1529,55.1288,53.5998,53.6918,54.1982,51.5072,52.6558,59.8174,56.1527,59.368,57.9328,65.725,61.8367,58.7204,58.9242,,57.308,56.774,54.75,54.8404,51.712,55.2805,56.8237,51.3631,60.0801,62.2431,59.7427,55.2367,54.646,46.1012,55.516,59.2596,70.2969,62.0314,66.0462,64.707,67.4722,63.446,62.1135,60.5473,56.0985,51.9012,63.2638,62.4969,60.9794,54.6266,56.7331,59.7812,60.4759,70.3119,73.7277,77.491,66.8195,57.5256,55.8419,49.7056,48.5834,50.9117,57.573,63.5012,67.3348,72.8675,74.3443,75.6258,70.6386,66.9317,70.7915,76.2855,72.1204,75.9236,75.4879,88.8895,89.6344,87.5225,85.0477,80.2592,81.7881,79.4756,77.2001,76.8011,79.545,81.8811,92.4597,99.0124,106.1278,106.9067,102.1234,96.6897,89.0334,90.9527,93.4707,96.9526,102.3217,93.0369,89.7112,97.3843,110.7402,107.2201,109.8579,110.3235,101.3078,94.1631,93.9522,89.5485,88.1351,83.809,82.1984,94.9845,112.7537,101.1192,98.7462,91.8895,98.7173,93.5571,103.1754,94.9943,96.1015,95.1487,100.1622,106.388,102.4841,91.5972,84.4167,91.7917,99.3859,,91.9103,89.1493,89.9231,91.8191,86.4029,84.5733,85.8012,87.5865,89.1561,95.1285,99.6778,96.8393,96.1479,95.803,101.4454,103.2258,92.2105,91.39,96.1905,97.8782,98.7358,95.4755,90.4676,82.9907,86.6009,97.4251,104.4771,99.5239,102.7399,96.8807,76.7884,76.3565,74.7644,78.7051,80.8773,80.9341,71.8079,75.2387,85.5662,89.7095,85.9335,86.2557,87.1937,87.5579,83.3651,80.5575,77.4969,,85.3184,88.0751,89.8207,89.5241,89.9456,88.1427,93.2624,92.6686,90.1812,86.5697,92.0669,99.2808
"Fauquier","VA","Washington","51","061",78.9012,82.8634,79.9466,74.6118,71.8279,79.6756,80.4033,82.5112,77.8274,78.4733,72.9299,78.644,76.9581,77.3057,78.0429,81.2989,84.2157,83.8058,81.7021,79.6908,80.6553,82.2015,80.4867,81.4666,75.3172,74.1501,80.8457,83.893,86.088,84.452,84.2314,84.1597,80.9732,81.1401,76.7688,80.6841,82.4153,90.4033,88.6348,85.7637,87.3727,84.986,87.314,85.9549,85.9298,85.9067,88.8871,92.199,94.1642,87.4759,89.3223,91.5206,89.483,89.1825,91.9275,96.1075,95.3497,94.1446,97.4494,99.0921,102.4555,99.8607,102.5616,100.179,103.2868,105.1501,104.349,105.4758,106.0314,106.267,106.6932,108.3322,110.3576,110.0763,110.2343,109.1554,112.3386,115.1007,112.9024,116.6962,117.527,117.2692,119.1765,119.9466,125.3878,124.6843,127.6564,127.4651,126.8647,126.2738,126.2603,126.4353,,136.3457,136.1394,135.4215,142.8544,147.8106,151.2062,155.2324,158.0117,156.4003,154.3992,159.9644,164.3899,165.6344,166.2517,168.429,169.8505,175.8818,180.4805,184.8223,189.1582,193.2995,189.1855,182.2744,181.2724,185.2693,186.8116,185.1146,185.8132,190.4366,200.082,199.5284,197.0665,185.0896,186.4009,186.3018,181.5615,177.9395,171.4904,174.5485,178.0227,180.6464,170.4177,171.1007,175.5839,175.4125,169.285,162.8977,156.501,152.5618,153.0074,140.6764,135.3859,143.6446,143.6029,146.8747,147.4347,152.2161,145.4475,147.1992,138.0185,121.8576,114.1037,119.6806,129.4608,130.197,129.6142,125.9311,122.0587,140.4754,146.4029,146.8638,146.9024,137.1275,129.6716,136.3277,140.3995,146.1932,147.0459,142.8211,140.0228,146.9593,148.5814,146.2635,137.5591,138.0315,142.5793,139.5343,136.1353,138.7652,141.485,142.2466,141.4831,142.4777,145.8782,140.8859,141.0711,142.2004,138.1081,140.7552,150.7314,154.2118,157.2101,155.8821,157.9556,154.5021,158.4484,155.7397,152.2378,144.8158,148.288,150.763,156.0706,158.9408,162.1708,165.1333,167.973,169.3231,166.8864,163.9034,163.577,163.859,162.6175
"Pike","KY",,"21","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8312,64.4218,78.9004,63.2398,52.5157,53.1903,38.6877,34.2763,51.9152,60.2345,71.5426,64.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Athens","OH","Athens","39","009",48.9874110563766,55.7668,,62.9707,,,,,,,,51.510989010989,,52.2238,,44.7968,54.2666,,55.0764,49.6558,,,,24.5046923879041,,,59.7165991902834,57.7836,58.7846,55.5557,,,43.3174418604651,,,,,44.3267776096823,54.2589,54.7397,57.2108,49.759,,46.7344,51.0442,,48.3238,47.5826,,,53.4217877094972,56.4434,55.7419,55.1574,54.0516,,,66.030814380044,70.2948,58.8163,,,69.6078431372549,66.5945,63.2307,61.4432,,60.9003,,,74.2753623188406,67.075,,60.299,64.467,69.2981,68.0452,71.9879,,55.8816,,,,75.0332005312085,75.3756,69.4664,68.1218,68.5696,71.8032,67.9031,,68.4905,63.1931,,47.3287,43.7035,,68.2599,72.6174,73.6699,77.8116,,,60.9439,,,,,,69.8630136986301,79.4931,81.5971,73.6874,75.0149,,64.6581,69.3934,,78.1174,65.8583,65.844,68.6489,79.729,80.6339,79.2497,73.5216,80.1774,78.9558,81.0596,,,58.0997949419002,,79.5054,82.036,83.4926,87.6258,87.2677,81.2679,,,,,,,,79.1015625,88.0011,83.58,,,,,,,,,,79.9806,89.3635,88.0512,74.3667,,78.7588,94.8662,,,86.8336025848142,83.0696,83.2984,87.044,90.999,,103.2528,91.201,76.6992,,3609.0118,,4026.7072,5799.1615,6328.1666,6297.8782,5725.9254,5258.9176,4063.5649,5910.611,6397.9744,4787.6582,4243.7483,3977.3834,4243.5536,5168.5665,,7763.2494,7558.0974,7795.6019,,5128.7844,,3474.9766,,,,,6845.7804,6561.1401,5615.6128,,,,,73.8322,,75.5724
"Lake","CA","Clearlake","06","033",71.4966,73.3072,69.4025,70.5044,70.6998,67.7819,67.5286,69.4196,73.2569,69.0234,67.7379,69.0264,70.9731,72.3789,69.8207,69.7113,69.0321,72.8559,71.6956,71.3913,69.2576,68.7765,70.2408,68.4942,68.2627,68.2409,68.9944,71.1481,69.699,73.3005,73.0227,75.3113,72.1412,70.1247,70.9959,71.7078,70.7942,71.2693,71.5733,76.5027,78.3598,79.0201,78.2308,77.4638,76.8955,77.018,74.2749,77.3425,80.8447,81.3497,83.7461,83.268,86.3496,88.5013,90.5129,93.288,95.0487,94.9857,92.9219,91.9406,97.0026,99.0228,102.067,107.0222,103.144,102.7048,101.7245,101.9175,98.2412,103.4274,107.0635,111.7542,116.041,114.3514,120.2062,121.931,122.5104,123.9143,125.2204,123.7899,127.0706,129.7035,124.2475,123.2499,130.2958,139.6532,140.1269,142.7073,145.2549,147.2082,151.4466,151.5005,150.9995,148.8333,148.9998,156.0258,159.1357,166.5293,173.1398,173.705,176.2813,183.9162,185.0741,183.1115,183.3703,187.2117,190.1249,191.3811,198.7659,206.3647,213.0977,216.8673,223.1371,224.605,225.9139,225.4858,221.3998,216.8231,215.6177,210.6369,210.7514,209.4475,218.2593,221.8573,216.0372,207.0818,210.6729,207.0856,205.2709,191.6319,192.2324,190.8671,194.27,198.716,195.1272,200.9196,199.2059,201.1712,188.8995,178.1294,175.5589,183.3544,183.3395,171.6174,160.6799,161.7145,171.4346,167.3572,178.1656,164.3969,165.9217,164.5609,151.998,138.1418,124.2685,134.2738,127.0837,135.9726,123.7442,116.8504,115.9395,124.929,133.3371,119.8365,128.3179,113.2281,112.5376,102.3038,104.1277,111.3511,113.5351,113.5023,105.3928,105.2197,109.8835,102.7743,98.654,94.7187,103.9632,92.8127,91.9224,85.6005,81.2137,86.7741,87.012,85.9726,78.1725,89.0408,79.4161,82.41,83.8473,84.1629,79.0206,81.238,81.993,87.5725,92.4504,99.7782,100.247,101.8131,95.9883,91.0846,95.0922,96.193,96.9895,101.4203,106.999,103.6164,109.1131,104.0371,112.3075,124.7253,117.3453,101.7468,109.2421
"Herkimer","NY","Utica","36","043",35.6571,31.8883,32.9323,36.7306,40.6298,37.6968,34.8758,35.0208,31.5683,38.5194,36.5388,37.5348,35.7801,34.3504,32.107,32.2262,30.7791,34.3876,34.0499,34.2599,41.5774,40.4571,35.65,,28.4042,32.5522,35.9564,33.5795,34.4174,36.963,39.1534,38.4779,40.072,36.244,,32.8772,36.0929,37.6919,,35.1153,34.8664,39.4222,39.7823,37.9231,37.2104,31.1998,33.0518,33.177,34.1205,38.4567,38.0847,39.8771,41.4353,44.3317,42.681,43.2412,40.3472,35.9323,37.402,33.599,37.6963,41.6742,43.4151,42.0824,40.878,42.4039,48.0102,,35.3052,35.1914,40.8498,42.8053,45.8652,,42.5228,,,41.7431,43.7391,41.6056,,29.9428,,43.7301,47.2105,45.1442,49.2537,47.5539,53.0057,54.7367,,,80.544,98.3491,96.9182,97.5267,113.2241,97.8044,91.6948,,64.8278,,51.7851,,,50.6735,45.3605,42.6462,44.9941,45.5085,44.158,45.4457,52.0194,53.423,53.1355,58.6388,57.8762,53.632,53.56,53.2107,49.6329,53.4768,54.5672,53.0502,52.8999,51.7109,52.8047,52.1247,54.1618,55.4619,56.0209,53.5128,52.5593,55.8448,54.5664,55.2265,63.0294,60.9543,56.0756,53.1099,53.4157,56.4334,50.3614,45.8813,54.3807,57.1082,54.5404,64.1939,65.0503,61.172,52.432,45.4185,46.8324,46.4543,51.2708,49.1999,57.588,53.979,48.6579,53.8792,58.6013,54.4728,55.2937,57.7438,61.8019,61.7453,61.0859,55.8061,57.3725,56.468,56.4277,55.7871,54.8836,57.97,63.632,64.2545,60.6562,54.7828,54.5092,48.6012,51.7713,57.4375,60.2197,57.696,56.8962,52.023,54.6405,58.4842,66.3058,52.3273,47.8158,48.6564,49.348,52.4093,51.3332,57.4791,58.428,69.1944,66.2863,68.5453,67.8345,70.775,61.1132,62.6362,59.1116,56.4196,56.0503,60.0216,62.4951,61.117,62.7177,,,,
"Rice","MN","Faribault","27","131",,,,,,,,,,,,,,,,,,,,,,,,,58.4087481146305,,58.0442,,93.3512,,,,,,,,,,,90.7852927825692,82.6847,90.5096,94.4964,89.9191,97.9852,,,56.1904761904762,,90.3607,100.5086,,81.7005,90.12,89.0617,107.1235,,,,,115.435606060606,101.6833,101.8317,115.433,120.4527,122.0609,118.4123,115.0505,104.7549,101.3261,100.1735,112.5288,101.1044,110.9264,120.9295,112.987,122.9381,116.955,108.6685,118.9241,115.2947,115.6835,118.9108,143.3757,145.4421,144.0156,129.0155,128.4487,131.289,146.8326,149.6404,137.5243,142.6801,142.9445,134.6038,134.3687,137.7213,141.5791,142.6841,144.7686,153.6056,156.6533,147.9981,142.8709,152.776,147.2569,142.004,142.0201,147.672,150.8656,152.2957,159.6163,160.6833,161.7855,160.0214,161.5949,162.7284,161.1658,155.3067,150.0102,153.873,157.7832,159.6655,151.711,154.2123,152.0649,155.0946,161.0782,153.7063,139.4739,134.6091,137.5787,149.958,162.7222,165.1738,150.5323,152.0416,145.2496,148.2411,148.2157,150.7866,138.493,136.3901,135.2872,135.027,137.3697,142.0303,137.0325,136.2061,134.4086,127.3931,134.1538,,,110.084033613445,109.4514,108.8872,122.6718,130.6512,132.1359,127.1951,127.106,122.3624,127.9114,125.2753,112.9974,111.7946,112.7068,117.8512,117.4692,120.0643,127.2751,107.6921,108.3127,116.3162,118.0891,112.8221,108.4998,97.3819,94.4517,99.4354,102.7787,104.9568,104.1526,102.8862,106.0624,110.6872,111.7657,105.439,98.3109,93.7638,92.3356,101.1979,100.4566,105.6967,108.4914,109.8092,110.8533,109.3918,104.171,105.9273,106.8283,117.3318,110.3982,122.5246,121.8795,118.1868,118.758,113.9352,109.7796,113.0599,119.9123,115.014,,
"Spalding","GA","Atlanta","13","255",50.5015,53.122,54.9626,54.026,53.3636,50.0112,51.9708,53.9333,53.906,54.2369,51.2556,52.0067,53.488,54.9089,55.7342,55.4021,55.586,56.4505,58.2165,60.2552,59.3413,59.2493,58.6679,59.0227,58.8136,59.5144,58.5047,61.0867,60.6072,58.5524,58.252,59.4283,62.688,60.6369,59.5223,61.6551,61.9152,60.1176,60.9354,62.6546,62.5378,65.0973,64.5661,66.4347,65.3366,66.653,65.0995,67.2266,64.3748,62.7121,65.6749,67.6955,68.7732,69.1293,68.097,64.8327,64.0522,66.2908,65.3841,63.2865,66.0095,67.0894,69.7705,71.3778,72.0663,71.303,70.8949,69.5944,71.0123,70.8363,67.4803,70.3359,73.2216,72.1251,71.3574,72.5338,73.4199,72.305,72.6194,72.0251,73.4969,75.0129,74.1335,75.2597,76.523,76.1679,78.4795,78.702,77.7146,77.6604,76.1726,75.625,75.2048,73.6342,72.3082,72.113,73.5475,76.8634,77.0849,77.4474,76.2681,77.5979,78.4944,77.6814,76.7823,75.8668,78.985,79.9259,79.0991,78.9619,79.2167,79.4384,81.6,80.8108,81.1686,81.2927,82.9525,83.0318,83.8011,86.3523,84.8564,82.4084,82.9624,85.0852,88.8692,82.9705,82.7674,83.165,79.8822,77.8608,77.6521,85.6146,84.8276,82.8648,81.5678,81.7328,81.3,84.0594,81.5729,81.8491,82.7944,80.3505,78.0181,79.9016,78.833,80.4023,80.2694,80.5479,78.7905,76.743,71.2538,75.1892,82.15,72.6711,68.5863,60.2554,61.2106,65.8386,71.5112,67.9494,63.6272,59.8098,58.4555,62.0089,61.2707,55.2887,50.3875,51.7151,50.8438,56.5415,55.8634,54.5778,47.0045,49.2017,50.5626,46.2892,50.5617,52.9803,50.104,51.0747,48.9293,45.1597,43.3426,52.1482,51.3929,54.7664,56.145,49.0964,43.1007,45.5445,53.4996,48.1884,44.3841,46.2549,52.8602,51.4176,51.5359,47.8858,47.193,44.868,51.423,52.4586,51.4043,50.983,52.7276,53.4379,51.9673,50.7857,55.8426,55.5079,55.9648,48.9901,50.7057,53.1414,57.2322
"Blue Earth","MN","Mankato","27","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2998,102.1523,,,,104.5302,101.8773,102.3024,102.6462,102.5564,103.5675,108.7832,108.8236,113.605,114.6195,106.7154,103.5253,101.0367,105.0813,103.6167,112.7638,111.9336,107.0331,106.4112,115.2925,120.2775,116.0448,111.4198,107.499,106.9556,105.6151,126.4445,120.9977,116.9088,115.0407,110.2737,111.8172,111.268,108.2632,108.4735,108.7583,103.6501,103.7075,109.6396,109.8116,106.8249,121.2416,128.8542,131.36,125.3553,124.0394,124.7144,121.5904,117.3408,,
"Catoosa","GA","Chattanooga","13","047",56.3487,56.6662,55.0302,55.0161,52.032,56.2119,56.6971,57.7335,53.6448,54.8566,57.4005,59.0833,58.6022,56.1695,56.1438,57.9758,60.6016,61.6528,62.006,61.0458,62.6519,58.705,59.6451,60.5046,60.0169,61.5343,61.7059,62.6667,61.265,61.9582,62.0501,63.0676,61.6956,57.8044,60.8347,60.8937,62.9737,64.2383,66.0564,67.9519,67.3051,67.4173,65.6458,65.2188,66.8508,66.5297,65.9875,67.3206,69.0255,67.3622,67.376,68.3113,67.1335,68.4108,68.7529,68.1992,67.9484,68.5164,68.7963,68.1668,69.3364,69.3213,70.1904,69.5166,67.8458,67.9028,69.9657,72.5634,74.4265,73.5019,71.0039,69.124,68.7795,71.5026,73.8188,74.9022,73.486,73.8753,75.9857,75.9334,76.4261,77.0024,75.5053,76.9448,77.0112,78.4824,79.1628,78.2706,78.7587,79.256,79.9923,80.7362,79.4438,77.5651,78.2645,80.4725,78.057,79.3593,79.968,78.9709,80.0752,81.563,82.0864,84.5052,85.9079,85.6086,85.9711,87.9557,87.6191,90.6056,91.6263,89.4325,87.8902,87.6602,89.4767,91.8063,91.0578,88.4097,86.8155,87.4273,88.593,87.4155,88.3966,88.608,91.349,91.1739,90.9104,90.0094,91.995,90.6811,91.7976,92.4608,90.1795,90.9828,89.9409,92.6563,92.8279,93.5745,90.6907,89.3666,89.9252,86.9565,85.61,88.4385,88.0843,85.4208,90.3102,90.0781,89.7709,88.6152,84.4639,82.6174,80.0209,74.0921,71.2801,73.9087,76.5775,79.3336,80.8456,81.0844,80.7876,83.2658,83.4636,83.6778,85.0456,79.5422,79.7721,76.2189,80.51,80.4368,79.943,77.5663,80.2055,77.5489,72.7424,80.0152,88.8077,82.6691,79.6956,79.4544,82.9942,83.5965,83.6595,80.0073,81.2336,82.1986,81.2606,81.0184,83.4886,75.4716,72.4976,71.9433,73.1942,77.9361,85.6936,88.6612,89.1704,86.7197,83.3232,86.3731,83.2811,83.2576,83.7345,84.1153,86.4527,86.4872,87.4026,85.9875,87.3678,89.2886,88.3427,86.4574,85.0686,83.651,84.4501
"Ionia","MI","Grand Rapids","26","067",30.7643,33.8368,35.5794,40.0995,43.6375,46.8611,47.9598,43.2499,41.2398,51.5469,46.0782,50.8949,48.6816,47.5853,47.4576,47.2017,51.9336,48.5639,49.8884,48.3007,56.9376,59.2142,53.8306,54.5352,57.2435,66.8873,66.2806,62.677,58.4403,55.4715,51.5695,61.6819,64.6692,55.0438,51.4781,49.5463,57.906,58.538,60.8713,60.4353,67.7692,64.929,66.0019,59.6392,56.5425,50.3754,54.3297,56.3026,61.9779,60.881,65.9557,65.236,63.5922,59.723,61.7677,59.5838,56.4292,49.8211,58.8001,65.4959,70.1592,77.757,79.8861,76.0661,73.2679,73.4236,75.9517,73.2941,70.0241,66.9914,68.9351,64.6614,64.9356,64.0214,65.1048,68.082,66.427,65.3354,64.9713,62.7453,71.6402,69.8173,63.8186,63.1877,67.6414,74.8788,74.3131,78.576,77.5862,75.8605,76.2495,80.1814,77.1777,70.0827,65.9057,66.3066,64.658,70.7627,78.6539,80.1633,74.1362,72.3622,72.4248,68.1633,72.1354,69.1579,71.2212,75.5095,80.9688,77.2617,81.3193,78.4961,87.241,88.913,85.7138,92.3024,81.1487,76.0445,80.0791,85.2479,90.3633,82.0492,87.3468,87.1431,82.4244,80.4937,76.652,80.4908,83.72,87.7391,84.3742,79.8047,80.1458,86.3042,81.2143,79.8823,79.5002,81.1072,87.0083,79.229,74.308,71.9198,65.4294,73.1985,72.5006,70.0681,69.3677,69.0016,65.9316,70.3044,73.9038,65.468,57.4895,50.348,46.7308,47.4956,53.2878,56.3031,62.244,64.5107,59.2164,59.832,63.4607,61.581,60.6862,59.3353,58.4724,51.458,51.6986,55.0374,57.6702,50.7704,50.1717,55.3462,59.09,67.5806,67.1916,66.8376,59.4781,52.5686,,81.2624,69.9239,73.2956,67.3317,62.5098,66.8972,57.8937,57.9399,51.1887,66.2664,69.4509,,,,,,53.2407407407407,,64.769,63.0504,63.1755,72.4146,67.2607,66.3537,70.2676,68.4122,68.3109,71.1049,72.456,75.1653,65.9899,68.469,66.7929,60.5853
"Pittsylvania","VA","Danville","51","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8885,78.3642,84.5538,91.7758,84.9793,78.2316,76.7999,72.636,81.6953,80.582,74.7096,79.9112,82.2097,81.8307,84.7831,78.9336,75.7761,75.1092,80.1399,82.6633,75.2884,64.0615,69.5782,76.1969,84.8402,75.7098,77.0914,78.2929,,,,,,73.9976,74.0311,80.1349,83.6596,80.2495,88.7991,83.879,88.8304,87.2518,76.5437,,,,,,,,,,,,,,,
"Chatham","NC","Durham","37","037",,,,,,,,,,,72.1062618595825,,,,61.3924050632911,,51.4063,57.0553,57.0169,58.2086,55.5365,,,84.5323741007194,85.3589,87.2906,73.2352,62.2977,58.2941,63.999,70.5782,63.8713,65.3045,71.5584,,72.8895,67.0937,66.3141,70.7739,77.6119,78.7523,77.1447,,72.853,80.3703,93.0606,89.9113,87.4036,78.2886,73.5553,76.9141,77.8374,78.3359,84.835,86.4284,84.2398,93.3797,,86.1078,85.6848,85.7196,84.029,85.5419,91.7628,93.5054,89.8087,94.7812,91.3778,88.3967,85.6976,88.4107,90.3035,93.6241,96.9013,93.4192,98.8701,100.0461,96.6202,95.17,94.2812,97.7653,99.7361,98.8836,101.2488,94.1355,94.7162,92.1976,92.6388,102.96,103.8509,90.0712,87.8766,98.6189,98.2314,86.0911,89.3376,88.004,91.2609,96.6828,101.2202,104.5936,100.8124,98.0364,95.5403,99.4159,107.1054,109.4324,104.2282,99.4829,104.5644,112.9754,112.6633,107.6243,107.901,103.2986,113.9582,118.0188,120.6081,113.6386,111.618,113.4185,116.7368,116.5458,111.9433,112.772,115.4792,119.051,118.7727,127.0416,132.5878,136.318,142.636,132.1519,127.0641,130.7199,137.8721,134.9024,142.7957,140.9093,137.7118,131.7237,149.4102,138.2471,127.7518,122.9877,120.9469,124.6374,117.1068,121.3678,122.7454,118.35,118.7802,110.9813,114.9397,107.4661,110.425,106.6261,109.8458,126.224,123.4463,141.999,135.9505,141.1411,143.7119,146.0155,130.385,127.5149,127.0916,137.0932,133.5997,143.9614,135.5878,141.2743,144.5011,136.9109,133.6326,138.8164,143.6635,138.7419,135.1389,136.6578,132.7948,130.0587,129.5723,132.7002,129.5868,127.8799,,,101.336,97.8669,106.2934,114.6473,117.3999,122.8467,130.458,129.292,129.876,133.4475,124.7662,132.2564,130.4423,126.9349,134.5901,142.2899,143.457,146.4578,143.6637,139.998,130.4355,131.7399,137.4721,132.9856,144.1625,137.1441
"Tehama","CA","Red Bluff","06","103",66.2905,64.8372,63.1894,60.1596,62.1307,64.1995,63.7528,64.8774,66.1292,61.4633,57.4405,60.9961,61.8371,65.1176,62.8495,65.8672,66.1725,63.2326,60.9945,64.9018,67.0613,62.2282,59.304,60.544,61.1101,64.1159,65.3883,66.2202,67.1664,63.6136,62.2144,62.3585,65.3378,66.5235,68.4289,66.2079,63.5847,64.2428,68.5466,70.8658,71.741,67.3966,66.7451,68.5844,67.9516,67.3812,67.1751,68.4836,69.8939,70.9845,69.9072,70.1852,73.19,73.3061,71.2268,69.3349,73.0589,73.0994,75.4497,76.7249,77.2335,81.2744,81.7244,81.2979,78.3502,78.2889,79.066,77.9562,82.6735,82.0468,82.8447,82.5604,80.5083,79.475,83.3058,88.0226,88.7403,91.1935,92.7075,96.1094,95.5987,95.0639,95.2651,98.6689,101.1781,103.0467,102.5016,102.2125,103.985,107.8826,109.2008,108.7605,111.1652,114.8732,115.8067,115.3922,115.7307,123.4712,125.5615,129.3384,130.4482,135.8298,137.6653,141.0361,143.6334,146.0551,148.4791,153.6055,155.3543,158.4873,161.1501,167.5594,172.3947,176.0126,175.5551,177.1037,172.6148,168.795,173.1985,171.3083,170.1442,172.1541,177.9251,173.7491,173.3922,174.6869,165.0064,163.1164,154.3116,161.1409,167.7687,168.3131,173.9243,176.281,175.5894,169.277,162.1193,163.1591,158.9896,145.6989,142.5102,130.2171,128.3199,129.2405,127.3127,137.013,136.4923,129.6654,121.0745,114.2448,116.8992,119.9407,122.0715,117.4444,116.5003,111.6026,109.5812,100.1894,96.9862,106.201,102.3025,99.6482,104.6812,106.4689,104.4975,77.5853,80.2255,93.0759,102.3583,103.1855,101.5995,91.3071,96.6268,101.2002,101.9652,98.5871,100.8092,104.5606,100.2392,90.3157,85.5346,87.4772,81.1465,88.0234,93.6823,91.4207,90.4023,79.9608,82.7117,84.6201,84.2522,85.5201,95.2862,92.4653,94.4639,81.7026,81.6635,84.7371,89.3123,92.725,94.066,86.4304,93.3529,96.6895,94.0469,106.0355,107.995,111.3876,105.7643,108.4596,111.2068,106.2595,107.1635,103.9024,110.055
"Liberty","GA","Hinesville","13","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.448,89.367,89.0747,88.0291,89.0579,88.5924,90.1177,83.097,80.6309,83.3768,85.234,85.0798,84.7659,82.461,85.8929,89.9376,90.7712,86.0713,83.9811,82.6961,87.936,87.4286,85.5239,80.973,76.7212,79.7669,78.8892,82.639,80.5517,77.7878,77.8033,74.3267,72.3694,71.8798,74.8629,80.9807,82.0223,77.8218,73.6083,73.5404,73.6885,75.7681,77.2489,79.438,73.1115,71.4648,73.5891,76.0953,75.0653,,68.7929,71.2775,,,,,,
