"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Webb","TX","Laredo","48","479",19.0998,21.3026,22.2372,21.7742,25.5023,24.0271,22.8675,24.2202,22.9021,21.9904,21.2894,24.2276,19.0476,16.3097,17.3664,16.1885,18.5328,20.4453,20.4793,21.393,21.3918,20.436,16.0998,20.0993,23.301,24.6944,25.0639,23.9362,21.7033,21.123,17.2107,18.1818,16.7203,15.4098,16.358,16.208,16.9697,17.2515,19.242,17.1014,19.1693,21.194,19.9438,21.4502,23.2804,22.3377
"Brown","WI","Green Bay","55","009",36.3636,40.3772,42.6888,44.2929,42.8951,37.1996,30.4702,34.6654,32.1924,32.6599,30.1062,34.2071,35.7203,40.1501,41.7587,39.5002,39.8084,39.7939,36.6,36.6711,31.7657,35.7992,34.1812,35.758,34.3911,38.8515,38.3966,39.56,41.6596,39.5734,30.7899,32.4786,32.1851,30.061,32.2673,31.363,33.4327,34.1901,37.7644,41.4749,40.6675,40.2417,38.2239,34.738,32.2653,31.4302
"Alachua","FL","Gainesville","12","001",38.3864,43.0127,41.889,41.8612,38.1614,37.1226,33.4989,31.8264,32.1979,32.0011,29.5996,37.7193,37.1013,37.2816,37.0259,33.7492,37.9215,36.2156,34.7365,33.1309,31.6017,35.2917,33.5662,35.4,34.5786,38.5491,35.5613,36.1851,35.6926,34.8858,29.1053,27.1445,30.8341,28.838,33.8395,32.6504,32.1057,31.6696,32.9212,34.4439,35.7286,35.7493,33.0064,32.1675,31.8276,29.3404
"Hinds","MS","Jackson","28","049",35.2107,39.4889,39.8122,39.4692,34.4662,35.0247,31.2857,29.2255,31.3801,30.9615,27.8689,33.9973,38.176,39.0611,40.2957,36.2907,38.6027,39.2382,36.0656,34.4452,31.6206,34.9837,32.2524,34.3615,33.1085,39.1071,37.4925,39.1642,38.3663,35.0251,31.9255,29.0785,30.2905,29.7668,32.8759,34.0074,35.8526,38.4427,37.0501,38.2767,39.1413,38.3492,33.9818,33.1665,31.4386,31.6739
"Harford","MD","Baltimore","24","025",38.8403,42.673,44.6266,45.2391,40.8033,40.6101,38.0717,36.235,36.0485,31.7776,27.4991,35.1259,37.7472,38.586,42.6589,37.218,39.0244,37.6862,34.9622,35.4658,31.7838,34.6471,34.1584,35.5313,36.4687,38.9031,37.9779,38.28,39.3675,41.6107,40.6377,37.843,37.0518,31.6026,38.7702,37.0169,33.887,37.5341,38.6792,39.0713,39.2593,40.4385,36.695,34.7436,40.4284,37.9217
"Yakima","WA","Yakima","53","077",29.2404,31.6562,34.1969,32.6489,29.1837,28.5714,27.3756,26.114,28.8462,26.7516,23.3363,27.8237,28.9894,30.802,36.3636,33.3068,35.7683,34.9722,32.1012,29.8246,29.9578,32.1799,31.1569,30.303,29.2865,30.9184,31.031,33.8983,34.472,34.428,30.303,27.3779,26.6404,24.734,28.1437,27.745,25.6216,27.5792,29.6333,31.7273,35.3601,38.1978,32.4688,29.4505,27.9736,27.3333
"Norfolk City","VA","Virginia Beach","51","710",40.3359,43.773,45.5417,43.771,41.2338,40.5441,38.2152,39.2895,43.0736,38.0226,36.6656,42.7768,43.7848,43.7407,43.7622,36.5764,43.179,42.5926,39.7166,39.009,35.1364,38.0586,35.6979,38.9788,39.819,40.8638,39.6418,40.9639,40.0103,37.6098,38.2003,37.3341,38.3869,37.0282,39.8513,38.6412,38.2783,40.7701,41.0636,43.0601,43.5655,46.1847,40.4908,38.9273,39.3541,38.3234
"Mahoning","OH","Youngstown","39","099",31.8151,44.3404,46.2505,46.7451,40.9955,39.5349,32.1171,28.9862,28.1058,27.1156,24.7344,32.4173,33.9089,34.6995,37.6629,34.8338,40.911,37.1552,36.0507,33.6462,31.3371,35.5932,31.7594,33.5122,35.3707,39.3697,38.3792,38.5307,40.3409,40.4412,39.7519,35.706,35.3365,34.6939,34.9206,34.1643,34.0934,36.1555,36.7271,40.5293,42.4078,43.0854,42.6411,39.8588,36.1917,31.5689
"Buncombe","NC","Asheville","37","021",29.8699,33.6886,34.8328,37.3769,36.8013,39.0373,34.8002,35.6154,34.5289,27.5499,22.3438,31.2063,29.0431,28.6743,38.256,33.6414,38.837,37.9743,33.4567,31.3674,27.8202,30.4094,28.8671,27.1233,28.4676,32.5968,31.5229,32.1464,32.6298,33.3752,23.7271,27.2754,29.3133,28.5002,31.7003,30.3681,30.5096,32.9305,34.9377,35.8926,35.781,38.5252,36.9573,35.0266,31.9331,30.4656
"Washington","MN","Minneapolis-St Paul","27","163",41.5707,49.868,50.813,49.7305,45.2903,44.0154,41.8446,42.87,42.0475,38.4374,35.3341,42.3358,42.2855,41.8925,43.5398,40.3881,43.3907,42.4008,37.3111,39.2303,37.5387,37.4765,33.9977,34.9216,36.6038,38.0564,37.508,38.13,39.4126,34.9196,34.7538,34.2217,33.0499,25.8393,28.9279,27.2727,29.4712,31.0821,34.1135,38.2963,42.6392,41.223,37.7983,38.7907,35.545,31.4371
"Cumberland","PA","Harrisburg","42","041",37.2643,41.6048,42.3145,42.1334,38.7885,38.939,34.6169,30.4728,25.856,22.4822,21.8106,33.4296,35.9899,37.3847,40.3767,36.4849,41.1937,40.2284,37.3474,37.2433,36.3855,38.7354,34.8738,37.8319,37.596,40.1732,40.8569,42.5842,44.7255,42.6262,36.0476,34.588,32.9756,31.5916,34.6312,33.4252,31.1176,32.4888,36.6969,38.1826,37.9736,39.444,36.882,29.4939,42.992,40.735
"McLennan","TX","Waco","48","309",25.1895,29.0867,30.181,31.25,26.5625,24.3963,22.3146,22.3472,23.6246,21.5625,19.3642,23.8183,24.4459,22.2656,27.9139,22.7979,23.7246,23.7516,21.0665,20.0512,19.398,22.3841,23.3577,26.2465,26.6429,30.6911,30.2128,32.5564,32.3911,30.9687,26.7939,25.0407,27.7732,24.9805,24.7626,24.2445,24.8936,25.6223,27.5251,29.8246,33.5165,30.5023,26.7606,25.3802,26.9267,27.7778
"Oneida","NY","Utica","36","065",32.8022,33.9332,32.9761,34.1036,35,34.7199,32.1201,27.8293,24.9556,23.8327,18.7963,31.134,31.2731,32.309,35.4299,32.4284,34.8358,34.4026,32.6567,30.1741,27.9877,27.6619,21.8391,27.4385,30.0344,34.8936,34.3409,35.9231,36.201,34.7422,28.6906,25.8776,25.3952,20.2294,26.6201,25.5092,28.5577,31.7073,33.2773,35.873,36.2951,35.128,31.7647,29.7214,27.9874,24.1617
"Saint Tammany","LA","New Orleans","22","103",29.0234,34.4582,36.287,38.8643,38.5411,37.0146,29.2077,26.5952,25.8803,23.9877,22.3877,30.1118,32.9105,33.0243,34.8013,31.3859,34.5411,33.7885,29.3864,30.2407,25.884,28.3929,26.2414,28.5271,31.7841,33.9567,32.5142,30.0457,29.2502,28.4528,27.0457,26.4638,26.9371,26.2087,29.3675,29.0009,28.7057,30.0789,31.2527,32.0215,33.0296,32.5012,30.4795,29.0968,27.3545,25.0777
"Frederick","MD","Washington","24","021",34.547,42.3396,44.0395,44.3653,40.0705,38.6672,36.2637,34.7521,35.0621,28.6768,24.9532,33.531,35.4687,32.0586,36.9252,30.5402,38.2785,38.3703,34.5522,32.8932,31.0025,31.6774,28.2258,29.6745,32.0292,33.2893,32.9019,34.5961,36.0058,35.1971,30.1006,26.8085,27.6056,27.044,30.2829,27.3068,27.2054,29.7745,31.0874,33.9125,39.1462,40.7128,37.8855,33.82,32.2091,30.7239
"Weber","UT","Ogden","49","057",34.2277,38.027,38.6811,40.7303,40.2444,39.3533,39.7785,36.9869,34.6274,30.5246,28.505,37.7133,35.905,38.0795,41.3929,37.6289,41.1351,40.439,35.2155,34.0836,28.9448,34.0998,32.2115,35.8191,36.2757,38.968,36.6255,36.6265,34.087,34.8045,30.501,33.4317,32.1294,30.7356,35.0336,33.9987,30.974,31.7001,33.8261,38.2048,40.311,40.2795,36.4014,34.0249,33.7349,35
"Lake","OH","Cleveland","39","085",28.6217,46.3317,46.863,47.1511,43.8624,45.5589,41.4281,36.9508,36.805,29.1287,26.8186,38.0486,39.0456,40.8475,43.0442,38.3613,42.5946,39.6825,37.5151,34.5455,33.9928,39.5425,35.9149,40.5894,41.0329,41.2929,40.2985,41.1975,43.704,42.2096,41.3743,35.6214,34.4176,33.2981,35.5308,33.0386,31.875,34.8129,37.1882,39.5536,41.0816,41.5002,38.3342,33.8852,33.9011,34.8518
"Montgomery","AL","Montgomery","01","101",36.4711,38.6297,38.297,36.1842,32.5948,32.554,33.633,31.9871,32.5216,31.2877,29.4145,34.9115,36.785,35.7978,36.8976,34.1117,37.8076,33.8311,33.237,34.315,32.351,35.0459,33.3727,34.8438,34.5216,38.5527,37.4607,33.5579,32.6646,32.9781,26.1565,27.2368,29.1986,29.2969,33.1861,32.5108,32.7186,34.1652,32.526,34.5584,34.5588,33.0275,28.7575,27.5504,28.6774,28.265
"York","SC","Charlotte","45","091",31.638,37.1099,37.7603,40.1807,32.6171,34.8501,32.3098,32.1091,33.1009,30.2632,29.4673,34.8422,34.0091,31.6793,34.7907,31.1335,34.6039,31.838,27.4333,28.2069,26.4576,31.2167,29.8573,30.4138,31.0144,31.4591,30.0204,30.5109,32.0254,31.7194,23.7866,23.3424,23.6657,21.8862,25.6969,25.8244,26.4308,28.1609,27.656,29.1812,31.1062,29.7104,30.4718,28.9078,25.3752,23.7425
"Chesapeake City","VA","Virginia Beach","51","550",35.7401,40.4133,40.6136,39.1869,36.4448,34.2379,31.1044,32.2065,36.3522,32.7473,30.821,37.1401,36.9811,37.4451,38.138,32.5309,40.4289,38.7847,31.9899,32.1949,30.0429,33.8896,26.1244,31.99,32.2704,33.5766,34.2139,36.4367,39.2086,34.3706,32.2,28.6765,31.801,30.6842,34.9106,26.4563,29.9806,33.1449,33.1034,34.4844,34.5781,37.6955,35.8421,32.3684,31.4301,28.5639
"Clay","MO","Kansas City","29","047",36.7237,46.2735,51.3319,52.7312,49.0148,45.3758,41.5484,37.3801,38.0579,38.8575,34.7912,39.7573,42.1835,45.3668,46.9277,41.3188,45.0899,42.7561,40.1297,38.8889,35.6023,38.9547,38.8048,39.6344,40.2766,43.1734,42.5806,41.5952,41.2441,38.5196,38.1356,36.9578,36.0465,32.9526,37.4323,36.3017,34.6918,34.8687,36.7546,39.4828,41.9087,43.3402,39.979,38.7115,36.3902,31.9672
"Lafayette","LA","Lafayette","22","055",32.7465,36.6611,38.2726,36.7304,34.3526,32.6606,30.031,27.0115,28.885,27.1304,24.4656,29.0488,29.4224,23.7128,31.5695,29.8153,28.0374,27.1747,26.5277,27.74,25.6299,24.7713,25.3807,24.6235,26.8504,29.4118,26.4615,26.1027,28.8231,29.1465,26.5418,27.3056,27.6377,24.3659,24.7359,22.4599,24.0106,25.5468,25.7117,27.1045,29.1583,31.919,29.0192,27.2043,29.4118,25.5738
"Benton","AR","Fayetteville","05","007",35.309,41.5015,41.9907,41.6073,36.9709,37.928,34.6497,33.8935,32.1327,31.8213,27.6737,32.9862,34.1242,35.3487,37.3127,32.8309,35.0731,34.7875,31.7423,31.5904,27.9383,30.4918,29.0426,27.7449,27.1892,30.1875,30.4808,30.4713,30.0527,31.1836,23.2255,27.6821,28.5098,25.7222,29.9234,29.1698,28.3233,31.2944,32.5489,33.1192,35.4746,36.6715,33.0986,31.4113,28.7148,27.642
"Butte","CA","Chico","06","007",31.2321,33.125,36.0867,39.9262,39.5506,40.1652,35.5067,35.3354,34.736,32.2816,29.6817,37.709,37.7236,34.2089,36.194,37.1906,41.4388,41.9923,40.7465,37.5,34.0323,32.5852,30.4348,30.1457,30.3461,32.694,32.1956,33.1204,33.3627,35.2459,31.8431,31.3836,30.8365,25.0918,29.5249,25.4359,25.6572,28.3611,31.0378,35.5513,39.8176,40,37.8352,39.0104,37,34.1518
"Saratoga","NY","Albany","36","091",31.5288,35.0584,34.2015,33.0072,30.5698,30.1993,28.0502,24.7826,21.585,18.1335,17.1087,25.0409,29.3907,31.4093,37.3829,35.0979,37.8848,35.0092,31.9439,29.6208,27.173,28.0414,26.5901,28.6918,30.3392,35.1824,36.3277,38.2295,39.6048,39.3679,33.2005,31.3142,30.1441,28.007,30.8912,29.6633,30.9645,33.1614,35.6976,38.0055,41.9604,41.8515,38.6001,34.05,31.321,28.7049
"Jefferson","MO","St. Louis","29","099",36.6667,41.9704,43.7602,43.5606,38.984,39.2066,35.2101,33.3629,33.2628,29.3764,29.7595,36.5472,40.464,42.2287,45.2678,40.9091,42.1104,38.26,34.984,30.4181,25.4788,31.2801,32.0679,36.1015,37.257,40.8834,37.6956,37.2166,36.6937,37.6281,32.3205,31.9779,31.3977,31.1594,33.3462,32.4324,34.9496,37.0885,38.5547,39.7948,40.0635,37.6963,34.8142,32.5707,29.4609,30.8534
"Niagara","NY","Buffalo","36","063",42.1703,47.191,48.4072,48.2328,38.3562,39.2613,34.2162,30.7458,29.4622,25.0789,24.9033,32.2785,35.5009,38.6873,45.184,40.1414,42.4858,44.9789,38.251,38.3333,34.6641,35.5236,34.3629,35.7076,37.2515,38.7395,36.0338,37.8899,39.6201,37.8788,30.9958,32.8125,29.7872,27.5862,26.1682,25.1503,28.4843,34.4021,36.5546,39.68,43.8309,43.0797,42.6806,42.639,36.8852,31.8072
"Barnstable","MA","Cape Cod","25","001",40.9944,45.5818,43.68,44.2529,35.6224,33.8734,29.6386,29.2451,28.736,26.3475,23.1892,30.6335,35.5599,36.9169,38.1671,34.805,36.7583,35.6003,34.3513,30.7145,29.7189,33.131,30.979,31.3996,30.2277,32.4161,33.7124,34.1762,35.425,34.5861,31.7216,28.7399,26.4113,23.2371,26.7394,26.3764,27.4549,31.1284,33.3854,35.3721,36.5737,36.9343,35.0415,30.5457,27.7154,24.3126
"Lackawanna","PA","Scranton","42","069",31.3627,36.0587,37.2881,38.755,34.841,29.899,27.7657,25.5605,28.495,22.6591,22.3342,29.0951,33.4692,33.6443,38.6351,34.5673,39.9574,38.4912,36.1065,34.0426,27.3072,30.7593,29.0796,33.9683,37.2354,39.2602,38.4758,38.792,39.1969,38.9076,30.5286,30.231,32.1519,30.1464,35.0849,31.4369,34.8649,37.4051,37.0746,41.2726,41.5608,41.6361,39.2438,36.3048,34.3972,30.0372
"Cherokee","GA","Atlanta","13","057",32.8385,38.3056,40.6496,40.9886,37.0871,36.5274,33.4834,32.8232,34.3194,32.0863,30.1613,37.7211,39.0934,39.3299,41.1185,33.9278,35.9605,35.0368,30.5062,34.7826,34.3733,33.1025,28.8608,29.9711,30.8638,32.8541,32.7547,30.7946,31.9387,30.7808,29.2189,28.6499,26.1152,23.7989,23.0499,22.8286,23.6912,24.7744,24.6758,26.1913,28.5108,27.61,25.5485,24.3823,24.2592,25.4574
"Warren","OH","Cincinnati","39","165",37.9099,42.1029,42.5873,39.3001,33.9004,38.0523,37.1905,38.0848,33.2756,30.2421,26.859,29.7297,39.3531,39.0838,42.3721,33.0085,39.9439,35.888,33.2432,32.7367,30.6685,33.8694,30.9758,33.2284,35.9786,37.8916,39.1113,40.6841,41.8317,39.4388,33.8362,30.9697,29.4425,28.1698,29.3428,28.4085,26.8579,28.8665,29.479,34.7119,34.1945,33.8571,31.074,28.7977,26.5331,26.401
"Linn","IA","Cedar Rapids","19","113",35.5596,40.1674,46.9328,45.341,41.2037,39.3103,33.2651,35.7354,35.8128,32.5024,27.828,31.4607,36.2228,36.9583,39.2471,36.4859,40.8753,41.4052,38.1395,40.2084,32.5543,33.9886,30.3057,33.758,37.2487,41.0841,41.5423,40.0524,40.6099,39.6741,34.5835,32.5131,32.4699,30.6935,36.0052,34.5886,33.1942,36.6779,38.2756,40.371,43.122,43.0489,42.8361,38.3592,37.0413,32.7536
"Yavapai","AZ","Prescott","04","025",39.2668,43.8918,45.0563,43.3624,37.5632,39.7101,38.8747,35.2816,35.9916,31.8686,29.3441,31.8528,36.9684,38.8889,40.2439,35.2842,37.0453,35.6309,32.8908,31.3948,32.3646,32.8961,26.3516,32.4665,33.021,35.5413,34.6833,34.7202,36.2527,32.6677,26.2678,27.8668,28.4005,26.0013,26.6484,25.9282,26.3733,27.3418,28.3481,31.5664,32.0208,36.4099,33.8267,31.853,31.2596,29.1159
"Trumbull","OH","Youngstown","39","155",34.8691,44.9119,46.6341,42.8177,37.6836,36.5735,34.3038,31.2089,30.2004,29.2199,27.0417,34.8455,36.4146,34.3912,38.0155,32.4588,37.3306,35.7192,32.2182,31.1897,29.5246,31.6225,31.3223,34.0759,34.3933,38.6306,38.3068,38.5702,38.9373,35.8725,35.7076,31.5466,32.4181,32.0144,34.7571,32.8734,32.5635,35.0769,34.7566,39.6963,40.5179,41.4297,41.6467,37.7035,37.3357,33.4559
"Smith","TX","Tyler","48","423",31.1724,36.6245,34.824,33.1201,28.6851,27.1654,26.2304,24.256,25.2427,25.9686,24.663,28.1485,30.2434,31.763,33.6941,30.7431,31.6525,31.418,27.7507,27.855,25.86,29.0785,28.7753,29.3631,31.4156,34.5562,31.5077,31.5543,34.1596,34.4252,31.1944,31.1679,30.0227,26.6372,28.048,26.5226,27.8937,30.4565,32.2278,33.6875,34.1754,33.3564,26.9655,27.195,26.8992,27.1739
"Dona Ana","NM","Las Cruces","35","013",31.5551,34.7804,36.603,36.7555,31.4552,28.4378,26.9748,30.3416,30.4017,30.0163,27.1671,33.9163,32.3402,31.804,34.1124,31.1157,35.4521,35.2717,32.319,31.7443,30.9226,35.1611,33.9039,33.6522,33.6555,34.7168,33.0254,33.9602,32.7098,31.875,24.0749,23.5915,25.3838,25.7304,29.6503,30.8605,31.8019,34.6315,33.5267,31.5762,36.6646,36.3296,33.9838,30.3806,29.4925,26.1356
"Washington","PA","Pittsburgh","42","125",29.9174,41.012,42.069,41.8447,36.0688,35.0347,31.658,27.409,25,21.1068,19.287,32.7011,33.871,33.7731,37.6557,32.1686,37.2774,34.6176,33.695,33.0573,31.3833,32.2471,31.768,32.7731,31.1765,31.7868,34.9466,36.3188,37.0529,37.7026,35.2818,32.4102,31.6366,29.6998,33.5329,32.2744,31.25,33.8066,34.1281,33.9286,38.9806,39.1613,36.1911,33.9835,32.5472,28.9283
"Arlington","VA","Washington","51","013",34.3027,36.1865,37.1752,37.8544,37.836,37.092,35.5231,33.363,29.8228,24.359,22.0339,29.1806,32.1895,33.7948,37.4269,31.6775,35.9761,38.4146,36.019,35.3349,30.8806,30.3204,26.673,27.4864,31.8141,31.7117,31.0484,32.6209,33.6353,31.2958,29.3793,29.3706,26.8431,20.6731,21.6041,19.5415,22.3007,26.2027,29.5612,31.6302,33.5907,33.8824,33.4661,30.2839,29.1161,23.9394
"Gaston","NC","Charlotte","37","071",32.891,37.6768,38.8523,39.2871,32.2015,31.3143,26.4456,25.794,29.9822,29.7416,29.6327,36.4244,34.6993,33.1741,32.8207,27.9249,32.1513,32.2326,30.2909,28.6327,28.3049,32.5658,30.4703,33.3506,31.3472,33.5897,33.3333,35.3573,33.0376,31.145,25.0829,22.9901,26.0653,26.8315,29.7807,31.5661,27.8586,30.2062,31.6998,33.781,35.3503,35.6136,33.8762,32.4985,29.7267,26.4556
"Richmond City","VA","Richmond","51","760",33.4916,37.8367,41.1714,41.2051,39.2211,37.9294,34.9727,36.2388,36.7631,35.4839,31.7826,36.0328,38.1904,39.4751,40.1705,32.6352,39.4044,36.0241,34.7882,33.2602,31.5549,35.4888,32.9488,33.6596,32.5914,34.5385,34.3877,38.1326,39.6853,38.8073,37.1795,32.1467,32.5456,27.7143,31.6797,32.8491,35.4167,36.6162,35.6322,37.0273,36.2976,39.3991,34.1969,34.2574,34.9602,27.3224
"Henry","GA","Atlanta","13","151",25.2356,28.6672,29.9973,32.1632,32.97,34.2458,32.801,33.0793,35.0075,33.7199,29.1919,33.3732,34.2105,32.6135,36.1342,29.2619,34.0203,32.4958,29.7488,33.7184,33.5603,34.1935,29.2225,27.5834,26.4404,25.2927,24.8231,22.963,23.3483,21.7129,20.6853,18.2336,18.7592,17.3091,17.2607,17.438,17.7269,18.5426,18.6694,21.6931,24.8073,27.8315,28.5409,26.3656,28.0595,26.9124
"Jackson","OR","Medford","41","029",35.4057,39.3915,39.0533,39.1972,34.8094,39.8019,37.0201,37.6041,37.7878,33.9438,29.9102,29.748,34.7632,34.0098,35.0348,27.7154,34.3362,32.8733,31.3858,31.1707,30.6084,31.417,27.469,28.6963,27.6371,28.3391,25.5587,32.6236,32.9934,32.391,27.1548,24.8799,24.1521,21.7304,22.2124,24.2373,27.7778,31.003,30.2153,33.8651,34.3798,32.9638,30.6541,28.365,28.2883,30.0642
"Washington","AR","Fayetteville","05","143",32.0296,39.5335,41.2463,41.4826,38.5052,37.1165,34.4609,31.4374,28.6166,28.3072,26.8028,31.2029,31.5217,33.9882,34.7808,30.4863,33.4639,30.8462,31.6054,30.1571,26.0801,26.5924,23.4631,24.494,25.409,27.6342,29.418,29.8584,30.9524,30.813,16.9195,25.7323,26.4014,25.4615,29.1116,28.7656,27.9605,29.034,29.8777,31.4571,33.2953,34.6987,31.8742,29.7735,26.6625,24.9839
"New Hanover","NC","Wilmington","37","129",40.1884,43.3061,43.0548,42.3713,37.6443,36.1068,29.5469,34.6633,36.3674,33.5075,30.541,34.5869,34.3975,36.8384,37.1353,32.4078,34.9708,35.0434,32.584,32.3064,30.4477,31.7426,30.7132,31.9524,31.3502,33.9107,32.8587,32.6112,34.3279,31.5107,28.2371,26.2812,26.5048,24.6357,27.1071,27.1482,25.5998,27.1186,27.5286,29.0835,30.469,30.6658,30.1346,27.8165,26.2283,27.2064
"Union","NC","Charlotte","37","179",34.0951,38.1626,39.3107,41.685,34.1375,34.4818,29.9743,30.7125,33.7209,31.7574,30.7624,34.9356,35.5932,33.395,36.3912,32.03,37.0357,32.5714,30.5259,28.9275,26.7225,31.4456,30.1117,31.3523,32.3207,32.8442,30.8908,32.6821,35.3299,33.3624,27.6238,25.2708,24.7043,23.8437,25.5902,25.5696,25.9683,26.9446,27.1836,29.6082,30.0958,31.0799,29.7803,27.7471,23.5924,19.2356
"Whatcom","WA","Bellingham","53","073",38.1884,41.8677,40.7139,40.4101,38.318,36.9583,32.4229,31.2367,31.2064,28.4416,24.5815,30.0502,30.3286,33.055,38.703,33.4117,37.133,35.5629,34.8046,33.8188,32.1567,32.6371,29.3808,28.5714,30.6546,34.5488,34.8248,35.2748,34.4853,32.4786,28.588,28.4074,29.1487,26.283,28.8514,27.3601,26.9447,29.7527,32.5441,35.4063,37.0326,36.5968,31.7812,30.6365,29.1251,28.0543
"Champaign","IL","Champaign-Urbana","17","019",41.7299,43.8803,42.7597,42.3875,36.3459,36.0234,31.4901,28.6534,26.4444,22.4,22.873,37.7622,40.7325,43.2771,44.3836,41.4109,44.2223,42.2321,38.6221,32.734,27.4592,34.3078,32.86,35.3435,38.9535,45,44.4266,45.0481,45.4082,42.4473,37.4255,34.1806,34.2723,31.9732,35.8445,34.5042,36.8538,42.2727,42.5484,44.555,45.5016,42.3226,39.369,35.1964,30.8153,31.3647
"Yolo","CA","Sacramento","06","113",21.5517,27.7632,30.1205,29.7844,30.75,33.4165,30.4348,28.3352,29.4438,30.8422,26.8161,27.4472,31.1659,31.2762,32.5186,29.721,32.3333,35.8382,35.6389,32.1974,28.5366,26.8507,24.2619,25.2836,21.8289,20.5975,19.5122,20.2247,18.75,15.0588,17.6966,16.5266,13.5593,15.6463,15.1057,10.9244,13.5135,18.9904,21.1587,26.7303,29.8246,32.6034,29.1262,31.0458,33.2268,27.8846
"Broome","NY","Binghamton","36","007",41.3616,45.1166,48.2143,46.6412,39.7952,39.5332,36.3997,33.9623,29.3593,29.4025,23.1031,32.3444,34.9398,37.4398,41.3793,38.874,40.4472,40.5517,38.3671,36.5616,33.0435,35.9664,34.1945,37.074,35.2986,38.0608,39.3443,39.3577,39.8831,39.6631,39.6226,38.582,36.3194,33.2698,36.0444,35.2641,35.2941,37.145,39.7436,43.6893,47.205,44.9817,43.6587,39.6014,38.0157,34.8348
"Richmond","GA","Augusta","13","245",29.2424,31.5743,30.8986,27.9006,25.7944,24.1899,30.6315,30.8816,31.7123,30.186,23.1574,29.6162,32.0378,34.3054,35.5458,30.1934,32.2108,32.7759,26.6529,27.8502,25.6018,29.1644,27.8933,28.8145,27.8709,28.2243,27.7554,29.2667,29.0454,29.7521,27.6891,24.6958,26.411,27.3661,31.4369,29.0277,28.9945,28.3831,29.2359,29.5281,30.8054,30.0863,28.9179,27.7059,26.9947,26.1773
"Saint Louis","MN","Duluth","27","137",41.8585,43.7682,45.8727,45.9684,34.9206,33.9044,28.5782,25.1012,24.5421,24.018,21.3684,26.5591,33.7322,38.9823,40.9927,37.1094,37.791,36.0757,31.3198,30,26.8539,28.996,26.4868,29.4872,30.8571,37.6322,38.2397,39.6351,37.3166,25.1594,36.0608,32.3261,31.6475,27.2213,29.5505,26.7932,28.3629,31.352,33.6877,37.5623,39.0893,37.8698,30.8232,29.4207,26.0169,24.5714
"Mohave","AZ","Lake Havasu City","04","015",30.3612,35.4099,38.3068,39.3617,35.0661,36.0634,34.27,32.7311,32.4758,28.6585,26.1478,30.3483,32.0186,34.1381,34.9941,31.8182,35.9469,33.2393,33.0133,34.0988,34.2938,36.2982,33.0607,28.6065,28.142,30.6475,29.5101,31.5234,30.9166,31.1234,20.4842,29.5814,33.4831,33.0264,34.8905,32.6105,29.4701,29.8285,28.4365,27.5296,29.0763,30.2275,29.5455,32.2725,34.2638,35.8922
"Saginaw","MI","Saginaw","26","145",36.2126,41.834,43.1579,40.7237,35.5088,35.7195,33.4331,35.7839,34.5098,31.9253,28.852,32.5723,35.223,34.9923,35.709,33.4462,36.0027,34.1128,32.1479,33.6783,30.4275,32.5148,31.3187,24.5727,23.1827,31.0069,34.7808,33.3597,32.5374,30.339,29.8979,28.8744,26.6049,29.3485,30.454,24.4388,26.623,26.6513,21.4734,30.6848,35.1286,38.3224,35.6361,35.2595,33.5329,28.4043
"Elkhart","IN","Elkhart","18","039",32.2684,39.3846,37.9866,39.2091,38.1616,37.9683,39.5552,33.4677,31.5726,30.3284,26.4571,32.9341,36.7096,38.1228,40.9845,36.6484,39.9884,37.8092,34.4192,34.7007,34.7482,35.3912,31.3946,31.2583,33.3333,35.9835,39.1452,40.0266,38.7895,36.9565,28.9024,29.8797,31.459,31.7933,36.5338,33.7849,34.4347,36.523,37.0671,40.5849,41.1898,39.4876,39.4112,35.2459,33.5073,28.1215
"Sangamon","IL","Springfield","17","167",42.3823,48.5329,48.7194,53.719,48.7944,48.3829,41.3437,34.8886,33.7518,27.4927,24.1252,35.752,41.6318,43.1848,48.6928,42.6043,48.5313,47.9248,47.6839,43.5137,37.5476,44.3276,40.2995,40.4199,43.1046,45.3923,42.4129,43.2687,43.9083,47.9207,38.9406,38.3051,41.8251,39.4432,36.8999,40.1216,44.2874,46.2085,45.403,47.4374,49.9106,50.5549,48.6431,45.1041,41.4944,35.9223
"Clermont","OH","Cincinnati","39","025",35.3179,38.9381,40.4777,37.4609,33.6529,45.9445,46.6373,46.452,41.6336,33.1183,27.8672,29.5058,40.0259,37.3311,42.5571,33.6895,39.6699,37.3365,30.1293,31.25,29.3409,31.0767,31.6614,31.7188,32.5596,35.6981,36.131,33.5465,36.5996,35.4083,30.6833,29.4024,27.7955,27.7564,27.3842,28.6299,27.1613,29.2574,30.375,32.0683,34.6205,34.3669,34.5263,33.5182,32.2892,29.2683
