"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Abbeville","SC",,"45","001",130000,129900,124900,126900,135000,135000,119900,130000,109000,99900,104900,119900,109900,105000,105000,114900,129000,129000,129000,125900,134901,135000,127900,120900,134500,129900,129900,129500,130000,134901,149000,149900,149900,150000,150000,149900,144900,139900,139900,144900,139900,139900,148800,149900,130000,149000,139900,129900,112000,139000,129900,120000,111500,129000,134900,129900,149000,149950,140000,146900,139000,149900,139900,129900,129900
"Randolph","MO","Moberly","29","175",92000,89500,87203,87000,84900,85000,85900,89000,87500,89000,88000,88875,86500,87500,95000,92000,85000,88000,86900,89900,103000,96900,92900,96900,109000,109000,105000,97000,106500,109900,99000,103000,97000,93000,98000,99000,98000,92500,99900,102500,104900,99000,105000,99000,97900,99900,99000,99900,89900,87500,85000,87000,89000,87900,86900,87000,92000,89900,86000,89900,85900,89999,86000,80000,79900
"Yates","NY",,"36","123",178000,179900,175000,178000,179900,179900,179000,179000,194900,194900,194900,199000,200000,195000,179900,185000,169000,169900,170000,194900,199000,189900,194900,199000,194500,179900,189900,195000,194900,214900,199900,214900,219000,229900,199900,200000,199000,199900,204900,189900,199000,245000,229000,234900,234900,230000,200000,220000,189000,220000,189000,184500,205000,219000,239000,229000,239000,212900,209900,215000,209000,184500,184500,179000,178000
"Prentiss","MS",,"28","117",119900,112900,139000,99000,90000,79900,66900,79900,79900,72000,79900,79900,72000,67500,79900,79900,84900,79900,79900,64500,55000,66000,74000,79900,79900,84900,84900,84900,87900,89900,87900,94900,109900,113400,115000,131000,139900,137500,107900,99900,99900,107900,79900,89000,96500,75900,74900,75200,78900,54900,60000,89000,78900,78900,107000,99900,107000,98000,95000,98500,93500,86000,89900,89900,92500
"Tillamook","OR",,"41","057",343000,345500,339000,338750,319000,309900,299000,299000,299000,309000,345000,349000,349000,345000,339000,330000,319000,299950,299900,325000,325000,300000,315000,309000,299900,295000,290000,275000,275000,274900,279000,289000,275000,289900,299000,299000,284000,279000,275000,279500,269000,269900,275000,259900,269000,269000,289000,289000,249950,266500,255900,250000,250000,275000,282000,295000,309000,299900,299000,299000,299000,299000,299000,299000,297000
"Cass","NE","Omaha","31","025",169000,160000,158900,156500,159000,159900,159900,153000,150000,149500,149500,149000,141900,139900,141900,144900,142900,140000,139000,149000,154950,155000,150000,157000,152000,149900,149900,135000,139900,140000,153000,158900,150000,155900,149900,154900,150000,144900,139000,135000,139900,139950,145000,140000,145000,138000,130000,130000,75000,134900,130000,129900,124900,128000,135555,145000,170000,165000,165000,157000,150000,150000,135000,149900,144950
"Hart","GA",,"13","147",259000,249900,249900,259900,249900,250000,278500,275000,259000,259000,255000,249000,249000,240000,225000,225000,240000,250000,250000,250000,250000,260000,249000,249000,240000,229900,220000,199900,195000,200000,199000,189000,179900,185000,189500,198000,195000,199900,189900,180000,179900,179000,169900,189900,169900,184300,189000,179500,149900,185900,174900,179500,164900,179500,182000,199000,199000,199777,200000,200000,200000,179900,189900,189000,172000
"Wasco","OR","City of The Dalles","41","065",189000,185000,173000,179900,170000,173000,179900,182900,173000,177500,199500,199500,198900,195000,189000,195000,189000,195000,189000,199900,204900,200000,199000,198000,198000,189900,189900,193500,189900,198000,205000,199900,229000,225000,224900,214000,205000,199900,192000,185000,189000,195000,195000,199900,209000,199900,195000,195000,172000,185000,182900,179000,179000,184900,185000,189999,195000,190000,189800,187000,185000,179500,187000,184000,179000
"Washington","MO","St. Louis","29","221",102900,89900,89900,119800,89900,99900,109900,109900,119800,129900,125000,109999,105000,109000,109900,105500,100000,105500,104900,105000,109900,98500,98500,104900,104900,99900,95000,90000,104900,96000,93900,89900,100000,93900,93000,89900,84000,80000,79000,75000,79000,79900,77000,75000,87600,94900,105000,105000,106000,119900,118500,115000,105000,112000,112000,119900,119900,120000,124900,119900,115000,116500,116999,118000,131500
"Luna","NM","Deming","35","029",157000,157000,157000,150000,146000,144999,143500,149900,149000,149000,147500,150000,149000,140000,143400,148000,140000,139000,135000,135000,145000,140000,138000,138000,132000,125000,120000,119900,119000,119900,119900,120000,125000,129900,129000,129900,129900,123000,119000,110000,114000,114000,125000,129500,130000,134500,130000,135000,75000,119000,119000,115000,114000,113900,115000,115000,117500,117000,118000,117000,119000,115000,115000,115000,112000
"Grady","GA",,"13","131",169900,160000,164000,155000,155000,150000,149900,155000,159900,159500,160000,179900,179900,167000,159900,159900,159900,155000,157000,157000,157000,152000,152000,154000,149000,141500,149000,139900,141500,139900,139900,149900,129900,139900,149900,149900,149900,149900,149900,159000,155000,159000,149900,149900,149000,149000,169900,169500,160000,159000,162900,149900,147500,147500,147400,147500,157500,165000,165000,159995,154900,154000,149000,146900,154900
"Plymouth","IA",,"19","149",199000,199000,215950,215950,167500,142900,139950,159950,125000,139950,159000,159000,139950,139950,118000,125000,125000,119950,119950,139950,157000,159000,160000,159500,159900,160000,145500,125000,125000,136000,154500,136000,139950,135000,135000,149900,129900,119500,124950,129500,130000,135000,144500,135000,145000,140000,138900,138500,79950,145000,150000,155000,159500,187500,149000,137000,139000,139000,149000,149000,149000,140000,155000,139000,132900
"Woodford","KY","Lexington","21","239",199900,214900,245800,205000,224875,209900,219800,219800,205000,209900,194830,199900,199900,214470,232900,240000,234900,195000,189698,189900,194900,195000,194900,199900,199900,184998,179900,184998,195900,191000,199309,212750,219000,219000,218900,225000,233475,219000,230133,224900,219000,219900,219000,220900,226900,225000,219900,215500,214500,214900,209000,210000,195000,205580,204900,204900,206000,200000,199900,199900,194000,209900,209950,209950,209900
"Saline","IL","Harrisburg","17","165",88000,88000,79500,87000,79500,89000,87000,99500,89900,85000,87000,85000,84500,79000,83000,78525,77500,69900,69500,69500,79000,69900,78900,79900,79500,79500,79500,79500,83000,84900,79500,79000,75900,75000,75000,77500,83000,72500,72500,69900,69000,74900,75000,74900,80450,84000,84000,95000,87000,92000,95000,94000,90000,86000,79900,85900,84500,86000,86000,89000,86000,89000,80000,74500,69900
"Washington","FL",,"12","133",179000,165900,161900,153900,149900,159900,149900,143900,149900,153000,149900,158000,149900,149900,149900,142500,149900,139900,139900,139900,149900,149900,149900,149900,158900,145500,145000,140900,160000,147500,137500,144400,140900,140900,139900,144900,140000,144900,149900,150000,140000,140000,140000,140000,139900,140000,140000,137500,99995,120000,125000,119000,118500,99900,99999,102500,114900,110000,109900,110000,109900,104999,109900,99900,99500
"Todd","MN",,"27","153",103000,99900,111900,109900,110000,110000,109900,114900,119900,119900,119900,119900,119900,112000,109900,109900,112000,115500,119000,119900,119900,124900,124900,124000,129500,119900,111900,109900,109000,106000,112900,138000,144400,149900,149000,149900,149900,129000,129000,129900,129900,135000,134900,129900,119900,118000,119500,124900,99900,109900,101900,106000,119900,118000,115000,137499,129900,139750,142000,149900,139900,137000,99900,99900,137499
"Churchill","NV","Fallon","32","001",215000,209800,195000,192500,199000,195000,189900,199900,156000,149500,149900,149500,135000,129900,131000,132900,149000,149900,150000,149900,149900,149900,149900,139900,129900,127900,125500,127000,138000,135000,139900,138000,135000,129900,129900,129900,129000,122500,122500,125000,125500,119900,125000,114900,112900,117000,120000,124900,121500,124900,125000,127800,125000,140000,148000,150000,150000,147000,152000,140000,145000,137900,137750,137750,144900
"Gillespie","TX","Fredericksburg","48","171",369500,350000,350000,350000,299000,320000,319000,289000,299000,310000,299000,298000,299000,298000,299000,299000,290000,299000,309900,339000,328000,324900,315000,315000,309000,328000,319900,339000,339500,335000,325000,325000,335000,329769,325000,325000,325000,329760,335000,339000,335000,335000,329000,330000,330000,339500,299999,299900,297500,329000,329987,322000,320000,329000,320000,315000,309000,310000,315000,310000,310000,299950,310000,314900,325000
"Salem City","VA","Roanoke","51","775",229950,219950,205000,199950,198500,199000,189950,189000,193500,189950,189950,189950,184950,189950,174950,182950,169950,164900,165500,179000,174900,178000,179900,179900,184950,175000,174950,169000,179500,179950,179950,169950,177350,169500,165000,169000,168950,159950,165500,169950,165500,169950,169950,164950,159950,169000,169000,164900,159950,159950,157500,156950,157500,154500,156950,157500,168800,165000,169950,165000,160000,164500,164500,189950,164500
"Jasper","SC","Hilton Head Island","45","053",179900,179900,179400,178500,178500,179900,175000,175000,165000,165000,175000,179900,180000,175000,165000,165000,165000,165000,165000,169000,169900,169900,166500,179500,179500,179000,179000,172900,179500,175000,174900,174900,183000,169900,179000,164900,159900,156480,156480,158900,156480,150000,160000,150000,149900,149000,189900,195000,140000,174900,185000,185000,180965,189900,185000,185000,186653,185000,185000,188653,189900,185000,187500,185900,185000
"Milam","TX",,"48","331",95000,69900,94500,95000,92110,95000,97900,99900,84000,92110,114500,143000,143000,124500,119000,124500,129900,119500,119000,114900,99900,121900,123500,119000,123500,123500,123500,129900,125000,131900,139000,139000,131900,139900,132900,139500,135000,129995,129995,129900,135000,163900,150000,142700,148000,129900,135000,135000,129500,129500,129900,134950,129900,129900,134950,129900,129900,129900,129900,139900,137000,137000,135000,139000,135000
"Miller","MO",,"29","131",190000,179900,175000,174900,172000,164900,164900,163000,162000,166000,165900,161500,157000,157000,157000,149950,149900,152900,150000,154900,160000,159900,158000,159000,152500,147369,149000,149000,142500,142500,142500,149000,149900,149900,149000,149900,149000,144900,145000,139000,139000,145000,149000,159900,151900,149900,149900,157900,149900,150000,155000,149900,149500,139900,139500,139900,137500,138500,148000,143000,147500,139900,135900,135900,139900
"Lincoln","KY","Danville","21","137",99000,97900,109900,109900,112000,114900,118900,115000,114900,114900,117500,119900,118500,117900,117500,117900,115000,110000,109000,111500,115000,115000,118500,120000,118000,115000,117500,119000,120000,120000,125000,129900,125000,121000,134000,122000,119900,124500,124900,119900,119900,124900,118500,119900,115900,117000,115000,115900,112500,109000,106900,104000,104000,96500,99900,99900,104000,99900,109000,99900,102900,99900,102000,99900,99500
"Manistee","MI",,"26","101",159000,156900,149900,149900,149000,159000,154900,159000,159000,155900,149900,149900,144500,149000,139900,136900,129900,129900,129900,137000,144900,144900,139999,135900,136000,135000,129900,128900,129900,129900,129900,129900,129900,129900,129900,129900,129000,128500,124900,125000,119900,119900,125000,123900,124000,120000,119900,124900,99000,119900,119000,122900,119900,125000,129900,129900,129900,130000,129900,129000,125000,122500,124900,123900,116000
"Crawford","MO",,"29","055",119000,115000,121500,125999,129900,124000,129900,124000,122000,117000,117000,119900,117500,117000,118000,118000,119000,112900,115000,115000,119900,124900,129900,119900,119000,115000,112900,109000,106500,107000,117000,124900,129000,129000,129900,126000,129900,125000,124900,123600,124000,124900,125900,129000,124999,127000,124000,124999,114900,105000,109900,109900,110000,114900,110000,112000,120000,124900,128000,125000,128000,127000,129900,128500,117000
"Hickman","TN","Nashville","47","081",133500,127000,127000,129000,125000,129000,129900,135000,120000,114900,120000,109900,119900,115000,119000,121900,124500,124900,125000,122500,128250,125000,123900,125000,122500,119900,115000,123900,125000,125000,122900,124500,124900,124900,124000,124900,125900,125000,124500,125000,120000,120000,119900,119900,114500,120000,120900,119900,120000,119900,119000,119900,115000,125900,134900,129900,133900,139900,133900,139000,144900,144900,144900,139900,139999
"Hertford","NC",,"37","091",125000,125000,125900,145000,129900,129900,129900,129000,129000,129000,129500,115500,119500,129000,129000,129000,124000,129900,129900,129900,129900,115000,109000,110000,114900,115000,110000,109900,109900,101600,109900,110000,100000,100000,110000,105900,99000,95900,99000,95000,106900,119000,110000,119500,110000,110000,110000,99000,99000,98000,97500,107500,110000,115000,114000,120000,129000,129500,125000,119900,122500,125000,122500,125000,129500
"Grant","KY","Cincinnati","21","081",128000,134900,135000,136900,134900,126900,136500,136500,136500,129000,129900,135000,139900,139900,139900,141900,139000,136500,141900,141900,139900,139900,135000,135000,139900,136500,132500,129500,129000,129000,129900,130000,129900,132500,132900,139000,139900,135000,134900,135000,129900,129900,130000,130000,133000,134900,134900,134000,110000,124900,119900,125000,124900,125000,136620,134500,132900,139000,137500,137500,135900,133000,132900,121000,119900
"White","IN",,"18","181",169900,142500,139900,147900,139000,139900,149900,149000,145000,139900,139900,139000,135000,136900,129900,135000,130000,133000,139900,139900,140000,146000,145000,142900,139900,139900,122100,124900,139900,145000,145000,145000,144900,143900,144900,147900,139900,137000,129900,134900,135000,134900,134900,139900,139500,139999,139900,139900,133000,146500,139900,133500,139900,134900,134900,135000,135000,129000,129900,124900,124900,115000,117000,115000,142500
"Juniata","PA",,"42","067",142900,134900,145900,149900,144000,144000,144000,144000,149900,148900,144000,144000,134900,139900,132900,140000,129900,132900,132900,129000,129000,124900,128000,129900,129900,132900,138900,136900,127700,119900,128000,134000,139000,135000,144000,139900,129900,129900,129000,129900,129900,124900,119000,119900,125000,129900,125500,125500,119900,129900,120000,119900,119900,129900,129900,135000,135000,132000,132000,135900,139900,140000,145000,149500,144900
"Boone","WV","Charleston","54","005",82000,68500,79000,79900,82000,99900,89500,95000,89500,95000,92000,89500,95000,95000,89000,89000,67900,64900,79900,79500,59900,79500,85000,85000,98000,100000,122000,99000,98000,98000,169900,169900,199000,159900,158000,158000,122000,59000,134900,134900,124900,104900,99900,94500,119000,99000,110000,110000,80000,85900,92000,120000,106000,120000,119000,125000,125000,129900,115000,114900,119000,118000,109000,109000,114900
"Poinsett","AR","Jonesboro","05","111",81900,75600,65900,65900,69900,94900,89500,66900,75900,69900,69900,69900,66900,65500,59900,62900,69900,79500,79900,94900,99900,104900,89900,106198,104900,104900,84000,100000,98000,87500,72900,67900,67900,65000,65000,77900,77900,109900,112900,99777,86000,99000,86500,90500,99500,89000,86000,79900,80000,79900,79000,79900,79900,79900,79900,69900,77900,71500,69900,74900,72500,81000,99000,99000,99000
"Fayette","TX",,"48","149",215000,215000,198000,229000,229000,195000,195000,222000,225000,229000,229000,265000,225000,199500,199900,225000,249950,249950,252000,269900,275000,275000,294000,275000,294900,285000,275000,269900,272500,285000,267000,267000,255900,235000,223000,219900,200000,198450,189000,189000,198000,198450,229900,239000,235000,254000,296000,295000,278000,259900,295000,270000,339000,295500,279500,299900,275000,275000,265000,279000,275000,250000,279000,250000,275000
"Columbia","AR","Magnolia","05","027",60000,69900,65000,69900,79000,79500,79500,74900,69900,72500,74900,74900,72500,82000,84900,89900,89000,88500,89900,96000,96000,110000,115000,102000,102000,102000,100000,95000,99900,99900,99900,99900,99900,99900,115000,125000,128000,135000,136750,119900,136750,137000,129900,135000,119000,119000,119000,114000,105000,125000,127500,127500,136750,119500,119000,139900,135000,116500,124900,145000,125000,142500,139900,142500,142500
"Letcher","KY",,"21","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,,,,,150000,132000,150000,150000,130000,130000,,,,,,,,,,,,,,,
"Taylor","KY","Campbellsville","21","217",119900,119900,99900,89900,78000,84900,84900,94900,94900,94900,106900,112900,114900,119900,114900,119900,118900,118900,114900,109900,118900,118900,119000,109900,105900,105900,97900,97900,105900,109000,125000,125000,125000,99900,99900,99900,125000,109900,99900,99900,115000,124900,91000,124900,110000,109900,109900,124900,108000,114900,116900,124900,124900,131900,139900,134900,132900,139900,142500,139900,139900,149900,155000,154900,145000
